image,point,x,y
./croppedImages/cropped44.png,34.0,78.0,135.0
./croppedImages/cropped44.png,35.0,85.0,133.0
./croppedImages/cropped44.png,36.0,32.0,82.0
./croppedImages/cropped44.png,37.0,40.0,78.0
./croppedImages/cropped44.png,38.0,49.0,79.0
./croppedImages/cropped44.png,39.0,56.0,85.0
./croppedImages/cropped44.png,40.0,47.0,86.0
./croppedImages/cropped44.png,41.0,39.0,85.0
./croppedImages/cropped44.png,42.0,90.0,89.0
./croppedImages/cropped44.png,43.0,99.0,84.0
./croppedImages/cropped44.png,44.0,108.0,85.0
./croppedImages/cropped44.png,45.0,115.0,90.0
./croppedImages/cropped44.png,46.0,108.0,92.0
./croppedImages/cropped44.png,47.0,99.0,91.0
./croppedImages/cropped44.png,48.0,38.0,154.0
./croppedImages/cropped44.png,49.0,49.0,150.0
./croppedImages/cropped44.png,50.0,60.0,149.0
./croppedImages/cropped44.png,51.0,69.0,152.0
./croppedImages/cropped44.png,52.0,77.0,150.0
./croppedImages/cropped44.png,53.0,88.0,153.0
./croppedImages/cropped44.png,54.0,97.0,159.0
./croppedImages/cropped44.png,55.0,87.0,166.0
./croppedImages/cropped44.png,56.0,76.0,170.0
./croppedImages/cropped44.png,57.0,67.0,170.0
./croppedImages/cropped44.png,58.0,58.0,168.0
./croppedImages/cropped44.png,59.0,47.0,163.0
./croppedImages/cropped44.png,60.0,42.0,155.0
./croppedImages/cropped44.png,61.0,60.0,157.0
./croppedImages/cropped44.png,62.0,68.0,158.0
./croppedImages/cropped44.png,63.0,77.0,158.0
./croppedImages/cropped44.png,64.0,92.0,159.0
./croppedImages/cropped44.png,65.0,77.0,158.0
./croppedImages/cropped44.png,66.0,68.0,159.0
./croppedImages/cropped44.png,67.0,59.0,157.0
./croppedImages/cropped44.png,68.0,72.0,0.0
./croppedImages/cropped45.png,0.0,-1.0,82.0
./croppedImages/cropped45.png,1.0,3.0,102.0
./croppedImages/cropped45.png,2.0,8.0,122.0
./croppedImages/cropped45.png,3.0,13.0,142.0
./croppedImages/cropped45.png,4.0,19.0,160.0
./croppedImages/cropped45.png,5.0,31.0,175.0
./croppedImages/cropped45.png,6.0,47.0,188.0
./croppedImages/cropped45.png,7.0,64.0,198.0
./croppedImages/cropped45.png,8.0,84.0,200.0
./croppedImages/cropped45.png,9.0,104.0,196.0
./croppedImages/cropped45.png,10.0,122.0,185.0
./croppedImages/cropped45.png,11.0,139.0,172.0
./croppedImages/cropped45.png,12.0,153.0,156.0
./croppedImages/cropped45.png,13.0,159.0,136.0
./croppedImages/cropped45.png,14.0,161.0,115.0
./croppedImages/cropped45.png,15.0,163.0,94.0
./croppedImages/cropped45.png,16.0,164.0,72.0
./croppedImages/cropped45.png,17.0,10.0,68.0
./croppedImages/cropped45.png,18.0,18.0,57.0
./croppedImages/cropped45.png,19.0,32.0,52.0
./croppedImages/cropped45.png,20.0,47.0,52.0
./croppedImages/cropped45.png,21.0,62.0,56.0
./croppedImages/cropped45.png,22.0,83.0,53.0
./croppedImages/cropped45.png,23.0,98.0,48.0
./croppedImages/cropped45.png,24.0,113.0,47.0
./croppedImages/cropped45.png,25.0,128.0,49.0
./croppedImages/cropped45.png,26.0,140.0,57.0
./croppedImages/cropped45.png,27.0,73.0,69.0
./croppedImages/cropped45.png,28.0,73.0,83.0
./croppedImages/cropped45.png,29.0,73.0,98.0
./croppedImages/cropped45.png,30.0,74.0,112.0
./croppedImages/cropped45.png,31.0,62.0,122.0
./croppedImages/cropped45.png,32.0,69.0,125.0
./croppedImages/cropped45.png,33.0,76.0,127.0
./croppedImages/cropped45.png,34.0,83.0,124.0
./croppedImages/cropped45.png,35.0,90.0,121.0
./croppedImages/cropped45.png,36.0,28.0,75.0
./croppedImages/cropped45.png,37.0,36.0,69.0
./croppedImages/cropped45.png,38.0,47.0,68.0
./croppedImages/cropped45.png,39.0,56.0,74.0
./croppedImages/cropped45.png,40.0,47.0,76.0
./croppedImages/cropped45.png,41.0,37.0,77.0
./croppedImages/cropped45.png,42.0,96.0,71.0
./croppedImages/cropped45.png,43.0,104.0,64.0
./croppedImages/cropped45.png,44.0,114.0,63.0
./croppedImages/cropped45.png,45.0,123.0,68.0
./croppedImages/cropped45.png,46.0,116.0,72.0
./croppedImages/cropped45.png,47.0,106.0,72.0
./croppedImages/cropped45.png,48.0,54.0,150.0
./croppedImages/cropped45.png,49.0,61.0,145.0
./croppedImages/cropped45.png,50.0,70.0,143.0
./croppedImages/cropped45.png,51.0,77.0,145.0
./croppedImages/cropped45.png,52.0,85.0,143.0
./croppedImages/cropped45.png,53.0,96.0,144.0
./croppedImages/cropped45.png,54.0,107.0,148.0
./croppedImages/cropped45.png,55.0,96.0,153.0
./croppedImages/cropped45.png,56.0,86.0,156.0
./croppedImages/cropped45.png,57.0,78.0,158.0
./croppedImages/cropped45.png,58.0,71.0,157.0
./croppedImages/cropped45.png,59.0,62.0,155.0
./croppedImages/cropped45.png,60.0,57.0,150.0
./croppedImages/cropped45.png,61.0,70.0,149.0
./croppedImages/cropped45.png,62.0,77.0,150.0
./croppedImages/cropped45.png,63.0,86.0,148.0
./croppedImages/cropped45.png,64.0,103.0,148.0
./croppedImages/cropped45.png,65.0,85.0,148.0
./croppedImages/cropped45.png,66.0,77.0,150.0
./croppedImages/cropped45.png,67.0,70.0,149.0
./croppedImages/cropped45.png,68.0,82.0,0.0
./croppedImages/cropped46.png,0.0,-1.0,87.0
./croppedImages/cropped46.png,1.0,3.0,107.0
./croppedImages/cropped46.png,2.0,8.0,126.0
./croppedImages/cropped46.png,3.0,13.0,145.0
./croppedImages/cropped46.png,4.0,19.0,163.0
./croppedImages/cropped46.png,5.0,29.0,178.0
./croppedImages/cropped46.png,6.0,45.0,190.0
./croppedImages/cropped46.png,7.0,64.0,199.0
./croppedImages/cropped46.png,8.0,86.0,201.0
./croppedImages/cropped46.png,9.0,108.0,198.0
./croppedImages/cropped46.png,10.0,126.0,189.0
./croppedImages/cropped46.png,11.0,140.0,176.0
./croppedImages/cropped46.png,12.0,149.0,161.0
./croppedImages/cropped46.png,13.0,154.0,142.0
./croppedImages/cropped46.png,14.0,157.0,122.0
./croppedImages/cropped46.png,15.0,160.0,101.0
./croppedImages/cropped46.png,16.0,162.0,81.0
./croppedImages/cropped46.png,17.0,12.0,60.0
./croppedImages/cropped46.png,18.0,21.0,49.0
./croppedImages/cropped46.png,19.0,37.0,43.0
./croppedImages/cropped46.png,20.0,54.0,44.0
./croppedImages/cropped46.png,21.0,69.0,50.0
./croppedImages/cropped46.png,22.0,93.0,48.0
./croppedImages/cropped46.png,23.0,110.0,41.0
./croppedImages/cropped46.png,24.0,126.0,39.0
./croppedImages/cropped46.png,25.0,143.0,43.0
./croppedImages/cropped46.png,26.0,153.0,54.0
./croppedImages/cropped46.png,27.0,83.0,66.0
./croppedImages/cropped46.png,28.0,83.0,77.0
./croppedImages/cropped46.png,29.0,83.0,88.0
./croppedImages/cropped46.png,30.0,84.0,100.0
./croppedImages/cropped46.png,31.0,69.0,113.0
./croppedImages/cropped46.png,32.0,76.0,116.0
./croppedImages/cropped46.png,33.0,84.0,118.0
./croppedImages/cropped46.png,34.0,92.0,116.0
./croppedImages/cropped46.png,35.0,100.0,113.0
./croppedImages/cropped46.png,36.0,31.0,74.0
./croppedImages/cropped46.png,37.0,39.0,67.0
./croppedImages/cropped46.png,38.0,50.0,67.0
./croppedImages/cropped46.png,39.0,61.0,73.0
./croppedImages/cropped46.png,40.0,50.0,76.0
./croppedImages/cropped46.png,41.0,39.0,76.0
./croppedImages/cropped46.png,42.0,106.0,71.0
./croppedImages/cropped46.png,43.0,116.0,64.0
./croppedImages/cropped46.png,44.0,127.0,64.0
./croppedImages/cropped46.png,45.0,136.0,70.0
./croppedImages/cropped46.png,46.0,128.0,73.0
./croppedImages/cropped46.png,47.0,117.0,73.0
./croppedImages/cropped46.png,48.0,55.0,148.0
./croppedImages/cropped46.png,49.0,67.0,142.0
./croppedImages/cropped46.png,50.0,78.0,138.0
./croppedImages/cropped46.png,51.0,85.0,139.0
./croppedImages/cropped46.png,52.0,93.0,138.0
./croppedImages/cropped46.png,53.0,103.0,141.0
./croppedImages/cropped46.png,54.0,115.0,147.0
./croppedImages/cropped46.png,55.0,104.0,153.0
./croppedImages/cropped46.png,56.0,94.0,156.0
./croppedImages/cropped46.png,57.0,85.0,157.0
./croppedImages/cropped46.png,58.0,78.0,156.0
./croppedImages/cropped46.png,59.0,67.0,154.0
./croppedImages/cropped46.png,60.0,60.0,148.0
./croppedImages/cropped46.png,61.0,78.0,147.0
./croppedImages/cropped46.png,62.0,85.0,147.0
./croppedImages/cropped46.png,63.0,93.0,146.0
./croppedImages/cropped46.png,64.0,110.0,147.0
./croppedImages/cropped46.png,65.0,93.0,146.0
./croppedImages/cropped46.png,66.0,85.0,147.0
./croppedImages/cropped46.png,67.0,77.0,147.0
./croppedImages/cropped46.png,68.0,81.0,0.0
./croppedImages/cropped47.png,0.0,0.0,91.0
./croppedImages/cropped47.png,1.0,1.0,109.0
./croppedImages/cropped47.png,2.0,3.0,128.0
./croppedImages/cropped47.png,3.0,5.0,147.0
./croppedImages/cropped47.png,4.0,11.0,164.0
./croppedImages/cropped47.png,5.0,23.0,178.0
./croppedImages/cropped47.png,6.0,40.0,189.0
./croppedImages/cropped47.png,7.0,57.0,198.0
./croppedImages/cropped47.png,8.0,76.0,201.0
./croppedImages/cropped47.png,9.0,96.0,199.0
./croppedImages/cropped47.png,10.0,112.0,190.0
./croppedImages/cropped47.png,11.0,126.0,178.0
./croppedImages/cropped47.png,12.0,136.0,164.0
./croppedImages/cropped47.png,13.0,142.0,147.0
./croppedImages/cropped47.png,14.0,144.0,129.0
./croppedImages/cropped47.png,15.0,147.0,112.0
./croppedImages/cropped47.png,16.0,148.0,95.0
./croppedImages/cropped47.png,17.0,17.0,70.0
./croppedImages/cropped47.png,18.0,27.0,61.0
./croppedImages/cropped47.png,19.0,40.0,58.0
./croppedImages/cropped47.png,20.0,53.0,60.0
./croppedImages/cropped47.png,21.0,66.0,66.0
./croppedImages/cropped47.png,22.0,94.0,66.0
./croppedImages/cropped47.png,23.0,105.0,61.0
./croppedImages/cropped47.png,24.0,118.0,60.0
./croppedImages/cropped47.png,25.0,130.0,64.0
./croppedImages/cropped47.png,26.0,138.0,74.0
./croppedImages/cropped47.png,27.0,80.0,81.0
./croppedImages/cropped47.png,28.0,80.0,91.0
./croppedImages/cropped47.png,29.0,81.0,101.0
./croppedImages/cropped47.png,30.0,81.0,111.0
./croppedImages/cropped47.png,31.0,67.0,126.0
./croppedImages/cropped47.png,32.0,73.0,127.0
./croppedImages/cropped47.png,33.0,80.0,128.0
./croppedImages/cropped47.png,34.0,86.0,127.0
./croppedImages/cropped47.png,35.0,92.0,126.0
./croppedImages/cropped47.png,36.0,32.0,83.0
./croppedImages/cropped47.png,37.0,40.0,78.0
./croppedImages/cropped47.png,38.0,51.0,78.0
./croppedImages/cropped47.png,39.0,60.0,86.0
./croppedImages/cropped47.png,40.0,50.0,88.0
./croppedImages/cropped47.png,41.0,40.0,88.0
./croppedImages/cropped47.png,42.0,98.0,87.0
./croppedImages/cropped47.png,43.0,107.0,80.0
./croppedImages/cropped47.png,44.0,117.0,80.0
./croppedImages/cropped47.png,45.0,125.0,86.0
./croppedImages/cropped47.png,46.0,117.0,90.0
./croppedImages/cropped47.png,47.0,107.0,90.0
./croppedImages/cropped47.png,48.0,50.0,151.0
./croppedImages/cropped47.png,49.0,62.0,147.0
./croppedImages/cropped47.png,50.0,73.0,145.0
./croppedImages/cropped47.png,51.0,79.0,147.0
./croppedImages/cropped47.png,52.0,85.0,146.0
./croppedImages/cropped47.png,53.0,95.0,149.0
./croppedImages/cropped47.png,54.0,104.0,153.0
./croppedImages/cropped47.png,55.0,94.0,159.0
./croppedImages/cropped47.png,56.0,85.0,162.0
./croppedImages/cropped47.png,57.0,78.0,162.0
./croppedImages/cropped47.png,58.0,72.0,162.0
./croppedImages/cropped47.png,59.0,61.0,159.0
./croppedImages/cropped47.png,60.0,54.0,152.0
./croppedImages/cropped47.png,61.0,73.0,153.0
./croppedImages/cropped47.png,62.0,79.0,154.0
./croppedImages/cropped47.png,63.0,85.0,153.0
./croppedImages/cropped47.png,64.0,100.0,154.0
./croppedImages/cropped47.png,65.0,85.0,153.0
./croppedImages/cropped47.png,66.0,79.0,153.0
./croppedImages/cropped47.png,67.0,72.0,152.0
./croppedImages/cropped47.png,68.0,74.0,0.0
./croppedImages/cropped48.png,0.0,-1.0,72.0
./croppedImages/cropped48.png,1.0,0.0,93.0
./croppedImages/cropped48.png,2.0,2.0,115.0
./croppedImages/cropped48.png,3.0,5.0,137.0
./croppedImages/cropped48.png,4.0,10.0,157.0
./croppedImages/cropped48.png,5.0,22.0,175.0
./croppedImages/cropped48.png,6.0,39.0,189.0
./croppedImages/cropped48.png,7.0,58.0,199.0
./croppedImages/cropped48.png,8.0,81.0,201.0
./croppedImages/cropped48.png,9.0,103.0,200.0
./croppedImages/cropped48.png,10.0,122.0,192.0
./croppedImages/cropped48.png,11.0,138.0,179.0
./croppedImages/cropped48.png,12.0,149.0,162.0
./croppedImages/cropped48.png,13.0,155.0,141.0
./croppedImages/cropped48.png,14.0,159.0,120.0
./croppedImages/cropped48.png,15.0,163.0,100.0
./croppedImages/cropped48.png,16.0,166.0,79.0
./croppedImages/cropped48.png,17.0,20.0,55.0
./croppedImages/cropped48.png,18.0,33.0,48.0
./croppedImages/cropped48.png,19.0,49.0,49.0
./croppedImages/cropped48.png,20.0,64.0,54.0
./croppedImages/cropped48.png,21.0,78.0,59.0
./croppedImages/cropped48.png,22.0,100.0,60.0
./croppedImages/cropped48.png,23.0,114.0,55.0
./croppedImages/cropped48.png,24.0,129.0,53.0
./croppedImages/cropped48.png,25.0,143.0,54.0
./croppedImages/cropped48.png,26.0,154.0,62.0
./croppedImages/cropped48.png,27.0,88.0,70.0
./croppedImages/cropped48.png,28.0,88.0,81.0
./croppedImages/cropped48.png,29.0,88.0,92.0
./croppedImages/cropped48.png,30.0,88.0,103.0
./croppedImages/cropped48.png,31.0,70.0,117.0
./croppedImages/cropped48.png,32.0,78.0,120.0
./croppedImages/cropped48.png,33.0,86.0,122.0
./croppedImages/cropped48.png,34.0,94.0,121.0
./croppedImages/cropped48.png,35.0,102.0,119.0
./croppedImages/cropped48.png,36.0,38.0,71.0
./croppedImages/cropped48.png,37.0,47.0,67.0
./croppedImages/cropped48.png,38.0,57.0,68.0
./croppedImages/cropped48.png,39.0,66.0,73.0
./croppedImages/cropped48.png,40.0,56.0,75.0
./croppedImages/cropped48.png,41.0,46.0,74.0
./croppedImages/cropped48.png,42.0,107.0,76.0
./croppedImages/cropped48.png,43.0,117.0,71.0
./croppedImages/cropped48.png,44.0,127.0,73.0
./croppedImages/cropped48.png,45.0,136.0,77.0
./croppedImages/cropped48.png,46.0,127.0,80.0
./croppedImages/cropped48.png,47.0,117.0,79.0
./croppedImages/cropped48.png,48.0,54.0,150.0
./croppedImages/cropped48.png,49.0,66.0,143.0
./croppedImages/cropped48.png,50.0,77.0,140.0
./croppedImages/cropped48.png,51.0,84.0,142.0
./croppedImages/cropped48.png,52.0,92.0,141.0
./croppedImages/cropped48.png,53.0,102.0,147.0
./croppedImages/cropped48.png,54.0,111.0,154.0
./croppedImages/cropped48.png,55.0,101.0,160.0
./croppedImages/cropped48.png,56.0,90.0,161.0
./croppedImages/cropped48.png,57.0,83.0,161.0
./croppedImages/cropped48.png,58.0,75.0,160.0
./croppedImages/cropped48.png,59.0,65.0,157.0
./croppedImages/cropped48.png,60.0,58.0,150.0
./croppedImages/cropped48.png,61.0,76.0,148.0
./croppedImages/cropped48.png,62.0,84.0,150.0
./croppedImages/cropped48.png,63.0,91.0,150.0
./croppedImages/cropped48.png,64.0,107.0,154.0
./croppedImages/cropped48.png,65.0,91.0,150.0
./croppedImages/cropped48.png,66.0,83.0,150.0
./croppedImages/cropped48.png,67.0,76.0,149.0
./croppedImages/cropped48.png,68.0,82.0,0.0
./croppedImages/cropped49.png,0.0,0.0,75.0
./croppedImages/cropped49.png,1.0,1.0,94.0
./croppedImages/cropped49.png,2.0,4.0,114.0
./croppedImages/cropped49.png,3.0,6.0,133.0
./croppedImages/cropped49.png,4.0,11.0,152.0
./croppedImages/cropped49.png,5.0,22.0,170.0
./croppedImages/cropped49.png,6.0,35.0,185.0
./croppedImages/cropped49.png,7.0,52.0,197.0
./croppedImages/cropped49.png,8.0,72.0,200.0
./croppedImages/cropped49.png,9.0,91.0,196.0
./croppedImages/cropped49.png,10.0,108.0,185.0
./croppedImages/cropped49.png,11.0,122.0,171.0
./croppedImages/cropped49.png,12.0,133.0,155.0
./croppedImages/cropped49.png,13.0,139.0,136.0
./croppedImages/cropped49.png,14.0,144.0,118.0
./croppedImages/cropped49.png,15.0,148.0,99.0
./croppedImages/cropped49.png,16.0,151.0,80.0
./croppedImages/cropped49.png,17.0,14.0,57.0
./croppedImages/cropped49.png,18.0,23.0,49.0
./croppedImages/cropped49.png,19.0,37.0,48.0
./croppedImages/cropped49.png,20.0,49.0,52.0
./croppedImages/cropped49.png,21.0,61.0,57.0
./croppedImages/cropped49.png,22.0,88.0,58.0
./croppedImages/cropped49.png,23.0,101.0,54.0
./croppedImages/cropped49.png,24.0,114.0,51.0
./croppedImages/cropped49.png,25.0,127.0,53.0
./croppedImages/cropped49.png,26.0,135.0,62.0
./croppedImages/cropped49.png,27.0,73.0,72.0
./croppedImages/cropped49.png,28.0,73.0,86.0
./croppedImages/cropped49.png,29.0,72.0,99.0
./croppedImages/cropped49.png,30.0,72.0,113.0
./croppedImages/cropped49.png,31.0,58.0,121.0
./croppedImages/cropped49.png,32.0,65.0,125.0
./croppedImages/cropped49.png,33.0,72.0,127.0
./croppedImages/cropped49.png,34.0,79.0,125.0
./croppedImages/cropped49.png,35.0,86.0,122.0
./croppedImages/cropped49.png,36.0,28.0,72.0
./croppedImages/cropped49.png,37.0,36.0,68.0
./croppedImages/cropped49.png,38.0,46.0,68.0
./croppedImages/cropped49.png,39.0,53.0,74.0
./croppedImages/cropped49.png,40.0,45.0,75.0
./croppedImages/cropped49.png,41.0,36.0,75.0
./croppedImages/cropped49.png,42.0,94.0,75.0
./croppedImages/cropped49.png,43.0,103.0,71.0
./croppedImages/cropped49.png,44.0,112.0,71.0
./croppedImages/cropped49.png,45.0,119.0,76.0
./croppedImages/cropped49.png,46.0,112.0,78.0
./croppedImages/cropped49.png,47.0,103.0,77.0
./croppedImages/cropped49.png,48.0,46.0,147.0
./croppedImages/cropped49.png,49.0,56.0,142.0
./croppedImages/cropped49.png,50.0,66.0,139.0
./croppedImages/cropped49.png,51.0,73.0,142.0
./croppedImages/cropped49.png,52.0,82.0,139.0
./croppedImages/cropped49.png,53.0,91.0,141.0
./croppedImages/cropped49.png,54.0,100.0,146.0
./croppedImages/cropped49.png,55.0,91.0,153.0
./croppedImages/cropped49.png,56.0,82.0,157.0
./croppedImages/cropped49.png,57.0,73.0,159.0
./croppedImages/cropped49.png,58.0,65.0,158.0
./croppedImages/cropped49.png,59.0,56.0,155.0
./croppedImages/cropped49.png,60.0,51.0,147.0
./croppedImages/cropped49.png,61.0,65.0,147.0
./croppedImages/cropped49.png,62.0,73.0,148.0
./croppedImages/cropped49.png,63.0,82.0,147.0
./croppedImages/cropped49.png,64.0,95.0,146.0
./croppedImages/cropped49.png,65.0,82.0,147.0
./croppedImages/cropped49.png,66.0,73.0,148.0
./croppedImages/cropped49.png,67.0,65.0,147.0
./croppedImages/cropped49.png,68.0,75.0,0.0
./croppedImages/cropped50.png,0.0,0.0,74.0
./croppedImages/cropped50.png,1.0,1.0,94.0
./croppedImages/cropped50.png,2.0,4.0,114.0
./croppedImages/cropped50.png,3.0,9.0,133.0
./croppedImages/cropped50.png,4.0,15.0,153.0
./croppedImages/cropped50.png,5.0,28.0,169.0
./croppedImages/cropped50.png,6.0,44.0,184.0
./croppedImages/cropped50.png,7.0,60.0,197.0
./croppedImages/cropped50.png,8.0,78.0,201.0
./croppedImages/cropped50.png,9.0,96.0,198.0
./croppedImages/cropped50.png,10.0,114.0,187.0
./croppedImages/cropped50.png,11.0,131.0,173.0
./croppedImages/cropped50.png,12.0,144.0,156.0
./croppedImages/cropped50.png,13.0,151.0,137.0
./croppedImages/cropped50.png,14.0,155.0,116.0
./croppedImages/cropped50.png,15.0,159.0,96.0
./croppedImages/cropped50.png,16.0,161.0,76.0
./croppedImages/cropped50.png,17.0,13.0,68.0
./croppedImages/cropped50.png,18.0,25.0,60.0
./croppedImages/cropped50.png,19.0,40.0,59.0
./croppedImages/cropped50.png,20.0,55.0,61.0
./croppedImages/cropped50.png,21.0,69.0,65.0
./croppedImages/cropped50.png,22.0,95.0,64.0
./croppedImages/cropped50.png,23.0,110.0,59.0
./croppedImages/cropped50.png,24.0,124.0,57.0
./croppedImages/cropped50.png,25.0,139.0,59.0
./croppedImages/cropped50.png,26.0,149.0,67.0
./croppedImages/cropped50.png,27.0,83.0,75.0
./croppedImages/cropped50.png,28.0,83.0,86.0
./croppedImages/cropped50.png,29.0,83.0,97.0
./croppedImages/cropped50.png,30.0,84.0,109.0
./croppedImages/cropped50.png,31.0,68.0,120.0
./croppedImages/cropped50.png,32.0,75.0,122.0
./croppedImages/cropped50.png,33.0,82.0,124.0
./croppedImages/cropped50.png,34.0,89.0,122.0
./croppedImages/cropped50.png,35.0,94.0,121.0
./croppedImages/cropped50.png,36.0,34.0,76.0
./croppedImages/cropped50.png,37.0,42.0,72.0
./croppedImages/cropped50.png,38.0,53.0,72.0
./croppedImages/cropped50.png,39.0,59.0,77.0
./croppedImages/cropped50.png,40.0,52.0,79.0
./croppedImages/cropped50.png,41.0,42.0,79.0
./croppedImages/cropped50.png,42.0,104.0,77.0
./croppedImages/cropped50.png,43.0,112.0,71.0
./croppedImages/cropped50.png,44.0,122.0,71.0
./croppedImages/cropped50.png,45.0,130.0,76.0
./croppedImages/cropped50.png,46.0,123.0,79.0
./croppedImages/cropped50.png,47.0,114.0,79.0
./croppedImages/cropped50.png,48.0,52.0,147.0
./croppedImages/cropped50.png,49.0,63.0,144.0
./croppedImages/cropped50.png,50.0,73.0,142.0
./croppedImages/cropped50.png,51.0,79.0,144.0
./croppedImages/cropped50.png,52.0,86.0,143.0
./croppedImages/cropped50.png,53.0,97.0,146.0
./croppedImages/cropped50.png,54.0,107.0,150.0
./croppedImages/cropped50.png,55.0,96.0,156.0
./croppedImages/cropped50.png,56.0,86.0,159.0
./croppedImages/cropped50.png,57.0,78.0,160.0
./croppedImages/cropped50.png,58.0,71.0,159.0
./croppedImages/cropped50.png,59.0,61.0,155.0
./croppedImages/cropped50.png,60.0,57.0,148.0
./croppedImages/cropped50.png,61.0,72.0,149.0
./croppedImages/cropped50.png,62.0,79.0,150.0
./croppedImages/cropped50.png,63.0,86.0,149.0
./croppedImages/cropped50.png,64.0,102.0,150.0
./croppedImages/cropped50.png,65.0,85.0,150.0
./croppedImages/cropped50.png,66.0,78.0,151.0
./croppedImages/cropped50.png,67.0,72.0,150.0
./croppedImages/cropped50.png,68.0,80.0,0.0
./croppedImages/cropped51.png,0.0,-1.0,88.0
./croppedImages/cropped51.png,1.0,1.0,106.0
./croppedImages/cropped51.png,2.0,4.0,126.0
./croppedImages/cropped51.png,3.0,9.0,144.0
./croppedImages/cropped51.png,4.0,14.0,162.0
./croppedImages/cropped51.png,5.0,25.0,178.0
./croppedImages/cropped51.png,6.0,40.0,190.0
./croppedImages/cropped51.png,7.0,58.0,198.0
./croppedImages/cropped51.png,8.0,78.0,200.0
./croppedImages/cropped51.png,9.0,98.0,196.0
./croppedImages/cropped51.png,10.0,117.0,188.0
./croppedImages/cropped51.png,11.0,134.0,175.0
./croppedImages/cropped51.png,12.0,145.0,160.0
./croppedImages/cropped51.png,13.0,150.0,141.0
./croppedImages/cropped51.png,14.0,152.0,121.0
./croppedImages/cropped51.png,15.0,153.0,102.0
./croppedImages/cropped51.png,16.0,153.0,83.0
./croppedImages/cropped51.png,17.0,10.0,76.0
./croppedImages/cropped51.png,18.0,16.0,63.0
./croppedImages/cropped51.png,19.0,29.0,55.0
./croppedImages/cropped51.png,20.0,44.0,53.0
./croppedImages/cropped51.png,21.0,60.0,56.0
./croppedImages/cropped51.png,22.0,85.0,54.0
./croppedImages/cropped51.png,23.0,101.0,49.0
./croppedImages/cropped51.png,24.0,116.0,49.0
./croppedImages/cropped51.png,25.0,130.0,56.0
./croppedImages/cropped51.png,26.0,137.0,68.0
./croppedImages/cropped51.png,27.0,72.0,71.0
./croppedImages/cropped51.png,28.0,73.0,81.0
./croppedImages/cropped51.png,29.0,73.0,91.0
./croppedImages/cropped51.png,30.0,73.0,101.0
./croppedImages/cropped51.png,31.0,62.0,118.0
./croppedImages/cropped51.png,32.0,68.0,120.0
./croppedImages/cropped51.png,33.0,75.0,120.0
./croppedImages/cropped51.png,34.0,81.0,119.0
./croppedImages/cropped51.png,35.0,88.0,117.0
./croppedImages/cropped51.png,36.0,29.0,84.0
./croppedImages/cropped51.png,37.0,36.0,77.0
./croppedImages/cropped51.png,38.0,46.0,76.0
./croppedImages/cropped51.png,39.0,55.0,80.0
./croppedImages/cropped51.png,40.0,47.0,84.0
./croppedImages/cropped51.png,41.0,37.0,85.0
./croppedImages/cropped51.png,42.0,93.0,78.0
./croppedImages/cropped51.png,43.0,102.0,73.0
./croppedImages/cropped51.png,44.0,112.0,73.0
./croppedImages/cropped51.png,45.0,119.0,78.0
./croppedImages/cropped51.png,46.0,112.0,81.0
./croppedImages/cropped51.png,47.0,103.0,80.0
./croppedImages/cropped51.png,48.0,51.0,147.0
./croppedImages/cropped51.png,49.0,60.0,139.0
./croppedImages/cropped51.png,50.0,69.0,135.0
./croppedImages/cropped51.png,51.0,75.0,137.0
./croppedImages/cropped51.png,52.0,82.0,135.0
./croppedImages/cropped51.png,53.0,92.0,139.0
./croppedImages/cropped51.png,54.0,102.0,145.0
./croppedImages/cropped51.png,55.0,92.0,149.0
./croppedImages/cropped51.png,56.0,83.0,151.0
./croppedImages/cropped51.png,57.0,76.0,151.0
./croppedImages/cropped51.png,58.0,69.0,151.0
./croppedImages/cropped51.png,59.0,61.0,150.0
./croppedImages/cropped51.png,60.0,55.0,146.0
./croppedImages/cropped51.png,61.0,69.0,142.0
./croppedImages/cropped51.png,62.0,75.0,143.0
./croppedImages/cropped51.png,63.0,82.0,142.0
./croppedImages/cropped51.png,64.0,98.0,144.0
./croppedImages/cropped51.png,65.0,82.0,142.0
./croppedImages/cropped51.png,66.0,75.0,143.0
./croppedImages/cropped51.png,67.0,69.0,142.0
./croppedImages/cropped51.png,68.0,76.0,0.0
./croppedImages/cropped52.png,0.0,0.0,78.0
./croppedImages/cropped52.png,1.0,0.0,98.0
./croppedImages/cropped52.png,2.0,2.0,118.0
./croppedImages/cropped52.png,3.0,6.0,137.0
./croppedImages/cropped52.png,4.0,13.0,155.0
./croppedImages/cropped52.png,5.0,23.0,172.0
./croppedImages/cropped52.png,6.0,37.0,186.0
./croppedImages/cropped52.png,7.0,51.0,197.0
./croppedImages/cropped52.png,8.0,68.0,201.0
./croppedImages/cropped52.png,9.0,84.0,198.0
./croppedImages/cropped52.png,10.0,100.0,188.0
./croppedImages/cropped52.png,11.0,114.0,174.0
./croppedImages/cropped52.png,12.0,126.0,159.0
./croppedImages/cropped52.png,13.0,132.0,141.0
./croppedImages/cropped52.png,14.0,136.0,122.0
./croppedImages/cropped52.png,15.0,139.0,102.0
./croppedImages/cropped52.png,16.0,140.0,83.0
./croppedImages/cropped52.png,17.0,6.0,68.0
./croppedImages/cropped52.png,18.0,12.0,57.0
./croppedImages/cropped52.png,19.0,26.0,54.0
