image,point,x,y
../../../cfd/AF-252-N.jpg,13.0,1578.0,1060.0
../../../cfd/AF-252-N.jpg,14.0,1605.0,952.0
../../../cfd/AF-252-N.jpg,15.0,1625.0,843.0
../../../cfd/AF-252-N.jpg,16.0,1635.0,730.0
../../../cfd/AF-252-N.jpg,17.0,879.0,678.0
../../../cfd/AF-252-N.jpg,18.0,928.0,624.0
../../../cfd/AF-252-N.jpg,19.0,1002.0,614.0
../../../cfd/AF-252-N.jpg,20.0,1077.0,627.0
../../../cfd/AF-252-N.jpg,21.0,1147.0,655.0
../../../cfd/AF-252-N.jpg,22.0,1277.0,648.0
../../../cfd/AF-252-N.jpg,23.0,1354.0,623.0
../../../cfd/AF-252-N.jpg,24.0,1431.0,614.0
../../../cfd/AF-252-N.jpg,25.0,1507.0,631.0
../../../cfd/AF-252-N.jpg,26.0,1557.0,687.0
../../../cfd/AF-252-N.jpg,27.0,1208.0,753.0
../../../cfd/AF-252-N.jpg,28.0,1203.0,832.0
../../../cfd/AF-252-N.jpg,29.0,1198.0,907.0
../../../cfd/AF-252-N.jpg,30.0,1192.0,985.0
../../../cfd/AF-252-N.jpg,31.0,1114.0,1035.0
../../../cfd/AF-252-N.jpg,32.0,1155.0,1043.0
../../../cfd/AF-252-N.jpg,33.0,1196.0,1050.0
../../../cfd/AF-252-N.jpg,34.0,1238.0,1041.0
../../../cfd/AF-252-N.jpg,35.0,1280.0,1033.0
../../../cfd/AF-252-N.jpg,36.0,964.0,764.0
../../../cfd/AF-252-N.jpg,37.0,1011.0,735.0
../../../cfd/AF-252-N.jpg,38.0,1069.0,742.0
../../../cfd/AF-252-N.jpg,39.0,1109.0,788.0
../../../cfd/AF-252-N.jpg,40.0,1060.0,796.0
../../../cfd/AF-252-N.jpg,41.0,1003.0,792.0
../../../cfd/AF-252-N.jpg,42.0,1316.0,787.0
../../../cfd/AF-252-N.jpg,43.0,1362.0,743.0
../../../cfd/AF-252-N.jpg,44.0,1419.0,737.0
../../../cfd/AF-252-N.jpg,45.0,1465.0,765.0
../../../cfd/AF-252-N.jpg,46.0,1426.0,792.0
../../../cfd/AF-252-N.jpg,47.0,1369.0,796.0
../../../cfd/AF-252-N.jpg,48.0,1057.0,1157.0
../../../cfd/AF-252-N.jpg,49.0,1113.0,1141.0
../../../cfd/AF-252-N.jpg,50.0,1159.0,1129.0
../../../cfd/AF-252-N.jpg,51.0,1192.0,1141.0
../../../cfd/AF-252-N.jpg,52.0,1229.0,1128.0
../../../cfd/AF-252-N.jpg,53.0,1284.0,1140.0
../../../cfd/AF-252-N.jpg,54.0,1348.0,1154.0
../../../cfd/AF-252-N.jpg,55.0,1286.0,1194.0
../../../cfd/AF-252-N.jpg,56.0,1235.0,1216.0
../../../cfd/AF-252-N.jpg,57.0,1196.0,1221.0
../../../cfd/AF-252-N.jpg,58.0,1160.0,1217.0
../../../cfd/AF-252-N.jpg,59.0,1113.0,1198.0
../../../cfd/AF-252-N.jpg,60.0,1081.0,1162.0
../../../cfd/AF-252-N.jpg,61.0,1159.0,1157.0
../../../cfd/AF-252-N.jpg,62.0,1193.0,1160.0
../../../cfd/AF-252-N.jpg,63.0,1231.0,1155.0
../../../cfd/AF-252-N.jpg,64.0,1322.0,1158.0
../../../cfd/AF-252-N.jpg,65.0,1233.0,1162.0
../../../cfd/AF-252-N.jpg,66.0,1194.0,1167.0
../../../cfd/AF-252-N.jpg,67.0,1160.0,1163.0
../../../cfd/AF-253-N.jpg,0.0,808.0,767.0
../../../cfd/AF-253-N.jpg,1.0,819.0,875.0
../../../cfd/AF-253-N.jpg,2.0,843.0,976.0
../../../cfd/AF-253-N.jpg,3.0,871.0,1075.0
../../../cfd/AF-253-N.jpg,4.0,906.0,1172.0
../../../cfd/AF-253-N.jpg,5.0,967.0,1257.0
../../../cfd/AF-253-N.jpg,6.0,1043.0,1330.0
../../../cfd/AF-253-N.jpg,7.0,1135.0,1382.0
../../../cfd/AF-253-N.jpg,8.0,1234.0,1395.0
../../../cfd/AF-253-N.jpg,9.0,1333.0,1379.0
../../../cfd/AF-253-N.jpg,10.0,1424.0,1327.0
../../../cfd/AF-253-N.jpg,11.0,1502.0,1256.0
../../../cfd/AF-253-N.jpg,12.0,1558.0,1169.0
../../../cfd/AF-253-N.jpg,13.0,1591.0,1070.0
../../../cfd/AF-253-N.jpg,14.0,1607.0,965.0
../../../cfd/AF-253-N.jpg,15.0,1624.0,863.0
../../../cfd/AF-253-N.jpg,16.0,1630.0,758.0
../../../cfd/AF-253-N.jpg,17.0,893.0,708.0
../../../cfd/AF-253-N.jpg,18.0,947.0,661.0
../../../cfd/AF-253-N.jpg,19.0,1020.0,648.0
../../../cfd/AF-253-N.jpg,20.0,1092.0,659.0
../../../cfd/AF-253-N.jpg,21.0,1161.0,686.0
../../../cfd/AF-253-N.jpg,22.0,1278.0,676.0
../../../cfd/AF-253-N.jpg,23.0,1349.0,647.0
../../../cfd/AF-253-N.jpg,24.0,1419.0,634.0
../../../cfd/AF-253-N.jpg,25.0,1491.0,647.0
../../../cfd/AF-253-N.jpg,26.0,1544.0,691.0
../../../cfd/AF-253-N.jpg,27.0,1224.0,767.0
../../../cfd/AF-253-N.jpg,28.0,1227.0,842.0
../../../cfd/AF-253-N.jpg,29.0,1231.0,916.0
../../../cfd/AF-253-N.jpg,30.0,1234.0,990.0
../../../cfd/AF-253-N.jpg,31.0,1158.0,1040.0
../../../cfd/AF-253-N.jpg,32.0,1194.0,1049.0
../../../cfd/AF-253-N.jpg,33.0,1232.0,1057.0
../../../cfd/AF-253-N.jpg,34.0,1269.0,1048.0
../../../cfd/AF-253-N.jpg,35.0,1303.0,1039.0
../../../cfd/AF-253-N.jpg,36.0,978.0,792.0
../../../cfd/AF-253-N.jpg,37.0,1023.0,776.0
../../../cfd/AF-253-N.jpg,38.0,1068.0,775.0
../../../cfd/AF-253-N.jpg,39.0,1106.0,802.0
../../../cfd/AF-253-N.jpg,40.0,1066.0,807.0
../../../cfd/AF-253-N.jpg,41.0,1020.0,806.0
../../../cfd/AF-253-N.jpg,42.0,1336.0,799.0
../../../cfd/AF-253-N.jpg,43.0,1376.0,772.0
../../../cfd/AF-253-N.jpg,44.0,1420.0,769.0
../../../cfd/AF-253-N.jpg,45.0,1462.0,783.0
../../../cfd/AF-253-N.jpg,46.0,1426.0,798.0
../../../cfd/AF-253-N.jpg,47.0,1380.0,803.0
../../../cfd/AF-253-N.jpg,48.0,1089.0,1163.0
../../../cfd/AF-253-N.jpg,49.0,1144.0,1145.0
../../../cfd/AF-253-N.jpg,50.0,1196.0,1129.0
../../../cfd/AF-253-N.jpg,51.0,1227.0,1139.0
../../../cfd/AF-253-N.jpg,52.0,1263.0,1130.0
../../../cfd/AF-253-N.jpg,53.0,1315.0,1145.0
../../../cfd/AF-253-N.jpg,54.0,1372.0,1163.0
../../../cfd/AF-253-N.jpg,55.0,1316.0,1205.0
../../../cfd/AF-253-N.jpg,56.0,1265.0,1227.0
../../../cfd/AF-253-N.jpg,57.0,1227.0,1231.0
../../../cfd/AF-253-N.jpg,58.0,1192.0,1227.0
../../../cfd/AF-253-N.jpg,59.0,1143.0,1204.0
../../../cfd/AF-253-N.jpg,60.0,1112.0,1168.0
../../../cfd/AF-253-N.jpg,61.0,1194.0,1171.0
../../../cfd/AF-253-N.jpg,62.0,1227.0,1176.0
../../../cfd/AF-253-N.jpg,63.0,1264.0,1172.0
../../../cfd/AF-253-N.jpg,64.0,1350.0,1167.0
../../../cfd/AF-253-N.jpg,65.0,1264.0,1170.0
../../../cfd/AF-253-N.jpg,66.0,1227.0,1175.0
../../../cfd/AF-253-N.jpg,67.0,1194.0,1170.0
../../../cfd/AF-254-N.jpg,0.0,812.0,744.0
../../../cfd/AF-254-N.jpg,1.0,826.0,855.0
../../../cfd/AF-254-N.jpg,2.0,849.0,957.0
../../../cfd/AF-254-N.jpg,3.0,870.0,1056.0
../../../cfd/AF-254-N.jpg,4.0,903.0,1148.0
../../../cfd/AF-254-N.jpg,5.0,960.0,1230.0
../../../cfd/AF-254-N.jpg,6.0,1038.0,1294.0
../../../cfd/AF-254-N.jpg,7.0,1128.0,1344.0
../../../cfd/AF-254-N.jpg,8.0,1224.0,1362.0
../../../cfd/AF-254-N.jpg,9.0,1325.0,1343.0
../../../cfd/AF-254-N.jpg,10.0,1416.0,1287.0
../../../cfd/AF-254-N.jpg,11.0,1498.0,1221.0
../../../cfd/AF-254-N.jpg,12.0,1554.0,1139.0
../../../cfd/AF-254-N.jpg,13.0,1582.0,1046.0
../../../cfd/AF-254-N.jpg,14.0,1600.0,944.0
../../../cfd/AF-254-N.jpg,15.0,1623.0,845.0
../../../cfd/AF-254-N.jpg,16.0,1637.0,738.0
../../../cfd/AF-254-N.jpg,17.0,877.0,683.0
../../../cfd/AF-254-N.jpg,18.0,936.0,643.0
../../../cfd/AF-254-N.jpg,19.0,1012.0,634.0
../../../cfd/AF-254-N.jpg,20.0,1087.0,643.0
../../../cfd/AF-254-N.jpg,21.0,1159.0,670.0
../../../cfd/AF-254-N.jpg,22.0,1283.0,666.0
../../../cfd/AF-254-N.jpg,23.0,1359.0,641.0
../../../cfd/AF-254-N.jpg,24.0,1432.0,629.0
../../../cfd/AF-254-N.jpg,25.0,1506.0,641.0
../../../cfd/AF-254-N.jpg,26.0,1565.0,679.0
../../../cfd/AF-254-N.jpg,27.0,1222.0,749.0
../../../cfd/AF-254-N.jpg,28.0,1222.0,825.0
../../../cfd/AF-254-N.jpg,29.0,1221.0,901.0
../../../cfd/AF-254-N.jpg,30.0,1219.0,978.0
../../../cfd/AF-254-N.jpg,31.0,1146.0,1022.0
../../../cfd/AF-254-N.jpg,32.0,1182.0,1034.0
../../../cfd/AF-254-N.jpg,33.0,1220.0,1043.0
../../../cfd/AF-254-N.jpg,34.0,1259.0,1032.0
../../../cfd/AF-254-N.jpg,35.0,1295.0,1021.0
../../../cfd/AF-254-N.jpg,36.0,970.0,767.0
../../../cfd/AF-254-N.jpg,37.0,1017.0,737.0
../../../cfd/AF-254-N.jpg,38.0,1068.0,739.0
../../../cfd/AF-254-N.jpg,39.0,1114.0,780.0
../../../cfd/AF-254-N.jpg,40.0,1067.0,784.0
../../../cfd/AF-254-N.jpg,41.0,1013.0,784.0
../../../cfd/AF-254-N.jpg,42.0,1337.0,781.0
../../../cfd/AF-254-N.jpg,43.0,1385.0,741.0
../../../cfd/AF-254-N.jpg,44.0,1437.0,742.0
../../../cfd/AF-254-N.jpg,45.0,1481.0,770.0
../../../cfd/AF-254-N.jpg,46.0,1441.0,787.0
../../../cfd/AF-254-N.jpg,47.0,1388.0,788.0
../../../cfd/AF-254-N.jpg,48.0,1071.0,1148.0
../../../cfd/AF-254-N.jpg,49.0,1138.0,1135.0
../../../cfd/AF-254-N.jpg,50.0,1191.0,1119.0
../../../cfd/AF-254-N.jpg,51.0,1222.0,1130.0
../../../cfd/AF-254-N.jpg,52.0,1255.0,1118.0
../../../cfd/AF-254-N.jpg,53.0,1307.0,1133.0
../../../cfd/AF-254-N.jpg,54.0,1364.0,1151.0
../../../cfd/AF-254-N.jpg,55.0,1307.0,1186.0
../../../cfd/AF-254-N.jpg,56.0,1257.0,1203.0
../../../cfd/AF-254-N.jpg,57.0,1220.0,1206.0
../../../cfd/AF-254-N.jpg,58.0,1186.0,1202.0
../../../cfd/AF-254-N.jpg,59.0,1134.0,1184.0
../../../cfd/AF-254-N.jpg,60.0,1094.0,1150.0
../../../cfd/AF-254-N.jpg,61.0,1190.0,1153.0
../../../cfd/AF-254-N.jpg,62.0,1222.0,1156.0
../../../cfd/AF-254-N.jpg,63.0,1257.0,1152.0
../../../cfd/AF-254-N.jpg,64.0,1340.0,1151.0
../../../cfd/AF-254-N.jpg,65.0,1255.0,1149.0
../../../cfd/AF-254-N.jpg,66.0,1220.0,1154.0
../../../cfd/AF-254-N.jpg,67.0,1187.0,1149.0
../../../cfd/AF-255-N.jpg,0.0,808.0,752.0
../../../cfd/AF-255-N.jpg,1.0,814.0,861.0
../../../cfd/AF-255-N.jpg,2.0,832.0,969.0
../../../cfd/AF-255-N.jpg,3.0,851.0,1075.0
../../../cfd/AF-255-N.jpg,4.0,883.0,1176.0
../../../cfd/AF-255-N.jpg,5.0,943.0,1264.0
../../../cfd/AF-255-N.jpg,6.0,1024.0,1337.0
../../../cfd/AF-255-N.jpg,7.0,1119.0,1394.0
../../../cfd/AF-255-N.jpg,8.0,1223.0,1413.0
../../../cfd/AF-255-N.jpg,9.0,1322.0,1394.0
../../../cfd/AF-255-N.jpg,10.0,1413.0,1336.0
../../../cfd/AF-255-N.jpg,11.0,1493.0,1266.0
../../../cfd/AF-255-N.jpg,12.0,1552.0,1180.0
../../../cfd/AF-255-N.jpg,13.0,1587.0,1079.0
../../../cfd/AF-255-N.jpg,14.0,1605.0,968.0
../../../cfd/AF-255-N.jpg,15.0,1623.0,859.0
../../../cfd/AF-255-N.jpg,16.0,1633.0,748.0
../../../cfd/AF-255-N.jpg,17.0,887.0,657.0
../../../cfd/AF-255-N.jpg,18.0,944.0,617.0
../../../cfd/AF-255-N.jpg,19.0,1018.0,614.0
../../../cfd/AF-255-N.jpg,20.0,1091.0,627.0
../../../cfd/AF-255-N.jpg,21.0,1159.0,655.0
../../../cfd/AF-255-N.jpg,22.0,1283.0,654.0
../../../cfd/AF-255-N.jpg,23.0,1352.0,626.0
../../../cfd/AF-255-N.jpg,24.0,1422.0,614.0
../../../cfd/AF-255-N.jpg,25.0,1494.0,623.0
../../../cfd/AF-255-N.jpg,26.0,1548.0,664.0
../../../cfd/AF-255-N.jpg,27.0,1222.0,753.0
../../../cfd/AF-255-N.jpg,28.0,1223.0,832.0
../../../cfd/AF-255-N.jpg,29.0,1224.0,911.0
../../../cfd/AF-255-N.jpg,30.0,1226.0,990.0
../../../cfd/AF-255-N.jpg,31.0,1148.0,1042.0
../../../cfd/AF-255-N.jpg,32.0,1186.0,1052.0
../../../cfd/AF-255-N.jpg,33.0,1226.0,1059.0
../../../cfd/AF-255-N.jpg,34.0,1265.0,1050.0
../../../cfd/AF-255-N.jpg,35.0,1300.0,1039.0
../../../cfd/AF-255-N.jpg,36.0,966.0,752.0
../../../cfd/AF-255-N.jpg,37.0,1013.0,730.0
../../../cfd/AF-255-N.jpg,38.0,1067.0,736.0
../../../cfd/AF-255-N.jpg,39.0,1106.0,777.0
../../../cfd/AF-255-N.jpg,40.0,1060.0,784.0
../../../cfd/AF-255-N.jpg,41.0,1005.0,779.0
../../../cfd/AF-255-N.jpg,42.0,1336.0,778.0
../../../cfd/AF-255-N.jpg,43.0,1375.0,738.0
../../../cfd/AF-255-N.jpg,44.0,1426.0,732.0
../../../cfd/AF-255-N.jpg,45.0,1469.0,753.0
../../../cfd/AF-255-N.jpg,46.0,1434.0,780.0
../../../cfd/AF-255-N.jpg,47.0,1382.0,785.0
../../../cfd/AF-255-N.jpg,48.0,1089.0,1185.0
../../../cfd/AF-255-N.jpg,49.0,1142.0,1153.0
../../../cfd/AF-255-N.jpg,50.0,1194.0,1131.0
../../../cfd/AF-255-N.jpg,51.0,1234.0,1143.0
../../../cfd/AF-255-N.jpg,52.0,1276.0,1129.0
../../../cfd/AF-255-N.jpg,53.0,1323.0,1148.0
../../../cfd/AF-255-N.jpg,54.0,1365.0,1176.0
../../../cfd/AF-255-N.jpg,55.0,1323.0,1218.0
../../../cfd/AF-255-N.jpg,56.0,1275.0,1242.0
../../../cfd/AF-255-N.jpg,57.0,1231.0,1249.0
../../../cfd/AF-255-N.jpg,58.0,1188.0,1246.0
../../../cfd/AF-255-N.jpg,59.0,1137.0,1227.0
../../../cfd/AF-255-N.jpg,60.0,1113.0,1188.0
../../../cfd/AF-255-N.jpg,61.0,1191.0,1178.0
../../../cfd/AF-255-N.jpg,62.0,1232.0,1181.0
../../../cfd/AF-255-N.jpg,63.0,1275.0,1176.0
../../../cfd/AF-255-N.jpg,64.0,1344.0,1179.0
../../../cfd/AF-255-N.jpg,65.0,1275.0,1175.0
../../../cfd/AF-255-N.jpg,66.0,1233.0,1182.0
../../../cfd/AF-255-N.jpg,67.0,1191.0,1178.0
../../../cfd/AF-256-N.jpg,0.0,802.0,840.0
../../../cfd/AF-256-N.jpg,1.0,808.0,941.0
../../../cfd/AF-256-N.jpg,2.0,820.0,1036.0
../../../cfd/AF-256-N.jpg,3.0,838.0,1132.0
../../../cfd/AF-256-N.jpg,4.0,872.0,1222.0
../../../cfd/AF-256-N.jpg,5.0,932.0,1295.0
../../../cfd/AF-256-N.jpg,6.0,1018.0,1349.0
../../../cfd/AF-256-N.jpg,7.0,1114.0,1391.0
../../../cfd/AF-256-N.jpg,8.0,1219.0,1408.0
../../../cfd/AF-256-N.jpg,9.0,1325.0,1392.0
../../../cfd/AF-256-N.jpg,10.0,1419.0,1347.0
../../../cfd/AF-256-N.jpg,11.0,1503.0,1292.0
../../../cfd/AF-256-N.jpg,12.0,1560.0,1218.0
../../../cfd/AF-256-N.jpg,13.0,1592.0,1127.0
../../../cfd/AF-256-N.jpg,14.0,1607.0,1030.0
../../../cfd/AF-256-N.jpg,15.0,1621.0,937.0
../../../cfd/AF-256-N.jpg,16.0,1629.0,839.0
../../../cfd/AF-256-N.jpg,17.0,896.0,716.0
../../../cfd/AF-256-N.jpg,18.0,952.0,673.0
../../../cfd/AF-256-N.jpg,19.0,1025.0,656.0
../../../cfd/AF-256-N.jpg,20.0,1100.0,662.0
../../../cfd/AF-256-N.jpg,21.0,1170.0,688.0
../../../cfd/AF-256-N.jpg,22.0,1267.0,687.0
../../../cfd/AF-256-N.jpg,23.0,1338.0,663.0
../../../cfd/AF-256-N.jpg,24.0,1412.0,653.0
../../../cfd/AF-256-N.jpg,25.0,1485.0,666.0
../../../cfd/AF-256-N.jpg,26.0,1540.0,710.0
../../../cfd/AF-256-N.jpg,27.0,1219.0,772.0
../../../cfd/AF-256-N.jpg,28.0,1220.0,833.0
../../../cfd/AF-256-N.jpg,29.0,1220.0,892.0
../../../cfd/AF-256-N.jpg,30.0,1221.0,953.0
../../../cfd/AF-256-N.jpg,31.0,1143.0,1023.0
../../../cfd/AF-256-N.jpg,32.0,1181.0,1029.0
../../../cfd/AF-256-N.jpg,33.0,1219.0,1035.0
../../../cfd/AF-256-N.jpg,34.0,1257.0,1029.0
../../../cfd/AF-256-N.jpg,35.0,1293.0,1021.0
../../../cfd/AF-256-N.jpg,36.0,973.0,799.0
../../../cfd/AF-256-N.jpg,37.0,1018.0,767.0
../../../cfd/AF-256-N.jpg,38.0,1070.0,766.0
../../../cfd/AF-256-N.jpg,39.0,1110.0,809.0
../../../cfd/AF-256-N.jpg,40.0,1067.0,817.0
../../../cfd/AF-256-N.jpg,41.0,1014.0,817.0
../../../cfd/AF-256-N.jpg,42.0,1328.0,808.0
../../../cfd/AF-256-N.jpg,43.0,1372.0,766.0
../../../cfd/AF-256-N.jpg,44.0,1423.0,764.0
../../../cfd/AF-256-N.jpg,45.0,1464.0,796.0
../../../cfd/AF-256-N.jpg,46.0,1427.0,814.0
../../../cfd/AF-256-N.jpg,47.0,1374.0,816.0
../../../cfd/AF-256-N.jpg,48.0,1092.0,1179.0
../../../cfd/AF-256-N.jpg,49.0,1143.0,1140.0
../../../cfd/AF-256-N.jpg,50.0,1191.0,1112.0
../../../cfd/AF-256-N.jpg,51.0,1220.0,1120.0
../../../cfd/AF-256-N.jpg,52.0,1250.0,1111.0
../../../cfd/AF-256-N.jpg,53.0,1294.0,1135.0
../../../cfd/AF-256-N.jpg,54.0,1342.0,1172.0
../../../cfd/AF-256-N.jpg,55.0,1293.0,1198.0
../../../cfd/AF-256-N.jpg,56.0,1252.0,1212.0
../../../cfd/AF-256-N.jpg,57.0,1219.0,1217.0
../../../cfd/AF-256-N.jpg,58.0,1188.0,1215.0
../../../cfd/AF-256-N.jpg,59.0,1143.0,1203.0
../../../cfd/AF-256-N.jpg,60.0,1115.0,1175.0
../../../cfd/AF-256-N.jpg,61.0,1191.0,1160.0
../../../cfd/AF-256-N.jpg,62.0,1219.0,1160.0
../../../cfd/AF-256-N.jpg,63.0,1249.0,1158.0
../../../cfd/AF-256-N.jpg,64.0,1320.0,1168.0
../../../cfd/AF-256-N.jpg,65.0,1250.0,1155.0
../../../cfd/AF-256-N.jpg,66.0,1219.0,1160.0
../../../cfd/AF-256-N.jpg,67.0,1191.0,1158.0
../../../cfd/AM-201-N.jpg,0.0,820.0,844.0
../../../cfd/AM-201-N.jpg,1.0,824.0,947.0
../../../cfd/AM-201-N.jpg,2.0,841.0,1049.0
../../../cfd/AM-201-N.jpg,3.0,867.0,1147.0
../../../cfd/AM-201-N.jpg,4.0,902.0,1244.0
../../../cfd/AM-201-N.jpg,5.0,958.0,1331.0
../../../cfd/AM-201-N.jpg,6.0,1029.0,1403.0
../../../cfd/AM-201-N.jpg,7.0,1115.0,1459.0
../../../cfd/AM-201-N.jpg,8.0,1216.0,1477.0
../../../cfd/AM-201-N.jpg,9.0,1319.0,1456.0
../../../cfd/AM-201-N.jpg,10.0,1411.0,1405.0
../../../cfd/AM-201-N.jpg,11.0,1491.0,1335.0
../../../cfd/AM-201-N.jpg,12.0,1549.0,1249.0
../../../cfd/AM-201-N.jpg,13.0,1582.0,1144.0
../../../cfd/AM-201-N.jpg,14.0,1604.0,1038.0
../../../cfd/AM-201-N.jpg,15.0,1617.0,935.0
../../../cfd/AM-201-N.jpg,16.0,1621.0,828.0
../../../cfd/AM-201-N.jpg,17.0,882.0,731.0
../../../cfd/AM-201-N.jpg,18.0,926.0,662.0
../../../cfd/AM-201-N.jpg,19.0,997.0,630.0
../../../cfd/AM-201-N.jpg,20.0,1076.0,633.0
../../../cfd/AM-201-N.jpg,21.0,1144.0,661.0
../../../cfd/AM-201-N.jpg,22.0,1252.0,661.0
../../../cfd/AM-201-N.jpg,23.0,1326.0,630.0
../../../cfd/AM-201-N.jpg,24.0,1407.0,625.0
../../../cfd/AM-201-N.jpg,25.0,1483.0,651.0
../../../cfd/AM-201-N.jpg,26.0,1531.0,715.0
../../../cfd/AM-201-N.jpg,27.0,1206.0,780.0
../../../cfd/AM-201-N.jpg,28.0,1206.0,846.0
../../../cfd/AM-201-N.jpg,29.0,1206.0,910.0
../../../cfd/AM-201-N.jpg,30.0,1207.0,978.0
../../../cfd/AM-201-N.jpg,31.0,1131.0,1056.0
../../../cfd/AM-201-N.jpg,32.0,1170.0,1061.0
../../../cfd/AM-201-N.jpg,33.0,1209.0,1062.0
../../../cfd/AM-201-N.jpg,34.0,1248.0,1058.0
../../../cfd/AM-201-N.jpg,35.0,1285.0,1053.0
../../../cfd/AM-201-N.jpg,36.0,966.0,798.0
../../../cfd/AM-201-N.jpg,37.0,1005.0,772.0
../../../cfd/AM-201-N.jpg,38.0,1052.0,775.0
../../../cfd/AM-201-N.jpg,39.0,1095.0,806.0
../../../cfd/AM-201-N.jpg,40.0,1052.0,812.0
../../../cfd/AM-201-N.jpg,41.0,1005.0,812.0
../../../cfd/AM-201-N.jpg,42.0,1319.0,803.0
../../../cfd/AM-201-N.jpg,43.0,1362.0,769.0
../../../cfd/AM-201-N.jpg,44.0,1408.0,767.0
../../../cfd/AM-201-N.jpg,45.0,1451.0,788.0
../../../cfd/AM-201-N.jpg,46.0,1414.0,804.0
../../../cfd/AM-201-N.jpg,47.0,1366.0,808.0
../../../cfd/AM-201-N.jpg,48.0,1094.0,1212.0
../../../cfd/AM-201-N.jpg,49.0,1139.0,1164.0
../../../cfd/AM-201-N.jpg,50.0,1184.0,1137.0
../../../cfd/AM-201-N.jpg,51.0,1213.0,1146.0
../../../cfd/AM-201-N.jpg,52.0,1246.0,1136.0
../../../cfd/AM-201-N.jpg,53.0,1293.0,1162.0
../../../cfd/AM-201-N.jpg,54.0,1336.0,1206.0
../../../cfd/AM-201-N.jpg,55.0,1295.0,1242.0
../../../cfd/AM-201-N.jpg,56.0,1252.0,1260.0
../../../cfd/AM-201-N.jpg,57.0,1216.0,1265.0
../../../cfd/AM-201-N.jpg,58.0,1184.0,1264.0
../../../cfd/AM-201-N.jpg,59.0,1140.0,1248.0
../../../cfd/AM-201-N.jpg,60.0,1117.0,1207.0
../../../cfd/AM-201-N.jpg,61.0,1184.0,1186.0
../../../cfd/AM-201-N.jpg,62.0,1214.0,1187.0
../../../cfd/AM-201-N.jpg,63.0,1247.0,1183.0
../../../cfd/AM-201-N.jpg,64.0,1313.0,1201.0
../../../cfd/AM-201-N.jpg,65.0,1249.0,1205.0
../../../cfd/AM-201-N.jpg,66.0,1215.0,1211.0
../../../cfd/AM-201-N.jpg,67.0,1185.0,1208.0
../../../cfd/AM-202-N.jpg,0.0,798.0,771.0
../../../cfd/AM-202-N.jpg,1.0,803.0,881.0
../../../cfd/AM-202-N.jpg,2.0,817.0,987.0
../../../cfd/AM-202-N.jpg,3.0,832.0,1097.0
../../../cfd/AM-202-N.jpg,4.0,860.0,1205.0
../../../cfd/AM-202-N.jpg,5.0,917.0,1299.0
../../../cfd/AM-202-N.jpg,6.0,1005.0,1368.0
../../../cfd/AM-202-N.jpg,7.0,1106.0,1421.0
../../../cfd/AM-202-N.jpg,8.0,1220.0,1440.0
../../../cfd/AM-202-N.jpg,9.0,1333.0,1420.0
../../../cfd/AM-202-N.jpg,10.0,1429.0,1369.0
../../../cfd/AM-202-N.jpg,11.0,1514.0,1308.0
../../../cfd/AM-202-N.jpg,12.0,1576.0,1227.0
../../../cfd/AM-202-N.jpg,13.0,1608.0,1122.0
../../../cfd/AM-202-N.jpg,14.0,1624.0,1017.0
../../../cfd/AM-202-N.jpg,15.0,1639.0,914.0
../../../cfd/AM-202-N.jpg,16.0,1644.0,805.0
../../../cfd/AM-202-N.jpg,17.0,882.0,705.0
../../../cfd/AM-202-N.jpg,18.0,941.0,659.0
../../../cfd/AM-202-N.jpg,19.0,1020.0,648.0
../../../cfd/AM-202-N.jpg,20.0,1099.0,662.0
../../../cfd/AM-202-N.jpg,21.0,1171.0,689.0
../../../cfd/AM-202-N.jpg,22.0,1312.0,695.0
../../../cfd/AM-202-N.jpg,23.0,1386.0,672.0
../../../cfd/AM-202-N.jpg,24.0,1464.0,660.0
../../../cfd/AM-202-N.jpg,25.0,1538.0,674.0
../../../cfd/AM-202-N.jpg,26.0,1587.0,727.0
../../../cfd/AM-202-N.jpg,27.0,1240.0,776.0
../../../cfd/AM-202-N.jpg,28.0,1240.0,839.0
../../../cfd/AM-202-N.jpg,29.0,1240.0,902.0
../../../cfd/AM-202-N.jpg,30.0,1240.0,968.0
../../../cfd/AM-202-N.jpg,31.0,1152.0,1035.0
../../../cfd/AM-202-N.jpg,32.0,1194.0,1042.0
../../../cfd/AM-202-N.jpg,33.0,1236.0,1049.0
../../../cfd/AM-202-N.jpg,34.0,1278.0,1042.0
../../../cfd/AM-202-N.jpg,35.0,1318.0,1033.0
../../../cfd/AM-202-N.jpg,36.0,973.0,772.0
../../../cfd/AM-202-N.jpg,37.0,1020.0,750.0
../../../cfd/AM-202-N.jpg,38.0,1074.0,752.0
../../../cfd/AM-202-N.jpg,39.0,1125.0,787.0
../../../cfd/AM-202-N.jpg,40.0,1072.0,796.0
../../../cfd/AM-202-N.jpg,41.0,1016.0,795.0
../../../cfd/AM-202-N.jpg,42.0,1351.0,791.0
../../../cfd/AM-202-N.jpg,43.0,1398.0,756.0
../../../cfd/AM-202-N.jpg,44.0,1453.0,757.0
../../../cfd/AM-202-N.jpg,45.0,1499.0,784.0
../../../cfd/AM-202-N.jpg,46.0,1455.0,803.0
../../../cfd/AM-202-N.jpg,47.0,1400.0,801.0
../../../cfd/AM-202-N.jpg,48.0,1090.0,1191.0
../../../cfd/AM-202-N.jpg,49.0,1147.0,1152.0
